uni,t,n,value
ssp1,12,can,2.857393910308117
ssp1,12,chl,0.8007886021470173
ssp1,12,chn,46.01945694068155
ssp1,12,cor,2.890564513363034
ssp1,12,cro,0.07746468973154143
ssp1,12,dnk,0.48374037696512784
ssp1,12,egy,1.7269828033403765
ssp1,12,esp,1.8953549961836975
ssp1,12,fin,0.3733589574745426
ssp1,12,fra,4.563293133449882
ssp1,12,gbr,4.800774265253925
ssp1,12,golf57,5.627455115761852
ssp1,12,grc,0.41746566858688616
ssp1,12,hun,0.22856945421888544
ssp1,12,idn,5.9274353858700355
ssp1,12,irl,0.454779682726981
ssp1,12,ita,2.573280825676547
ssp1,12,jpn,6.243389515924464
ssp1,12,meme,3.1159939836426296
ssp1,12,mex,3.9255741533384736
ssp1,12,mys,1.1773831979644727
ssp1,12,nde,20.851852596571774
ssp1,12,nld,1.242655450394007
ssp1,12,noan,1.0141428715618404
ssp1,12,noap,0.8099046918772526
ssp1,12,nor,0.6288193371793457
ssp1,12,oeu,0.37455182971176004
ssp1,12,osea,3.7021085068577144
ssp1,12,pol,0.8093852686609797
ssp1,12,prt,0.28490356341175643
ssp1,12,rcam,2.197853977745734
ssp1,12,rcz,0.41067051866567333
ssp1,12,rfa,4.993970739213592
ssp1,12,ris,1.4233295999438451
ssp1,12,rjan57,0.9562494102664654
ssp1,12,rom,0.34288661014582494
ssp1,12,rsaf,19.99851890318539
ssp1,12,rsam,5.4076776354607805
ssp1,12,rsas,5.8206408951926925
ssp1,12,rsl,0.16594561640820993
ssp1,12,rus,3.698998282243001
ssp1,12,slo,0.08188592526666814
ssp1,12,sui,1.1544535290436433
ssp1,12,swe,0.9629329460039945
ssp1,12,tha,1.4708252788401415
ssp1,12,tur,2.246441035184775
ssp1,12,ukr,0.4081377287039142
ssp1,12,usa,33.434657219839664
ssp1,12,vnm,1.2869856322250743
ssp1,12,zaf,1.5189345937050498
ssp1,13,arg,2.3332963970036733
ssp1,13,aus,3.452031230509466
ssp1,13,aut,0.6650068934998138
ssp1,13,bel,0.8482629590774967
ssp1,13,bgr,0.10314436147957116
ssp1,13,blt,0.1662174773661542
ssp1,13,bra,7.4105089808461715
ssp1,13,can,3.0791494517216598
ssp1,13,chl,0.8363393153608358
ssp1,13,chn,46.35348572530612
ssp1,13,cor,2.9314141954412993
ssp1,13,cro,0.07726001070854503
ssp1,13,dnk,0.5031404331781536
ssp1,13,egy,1.9102622524910566
ssp1,13,esp,1.9832232772549507
ssp1,13,fin,0.38901843382729456
ssp1,13,fra,4.809353095637767
ssp1,13,gbr,5.077927632437771
ssp1,13,golf57,6.074152752890333
ssp1,13,grc,0.4381947733780037
ssp1,13,hun,0.23331898034538434
ssp1,13,idn,6.490124173810747
ssp1,13,irl,0.44822386595469965
ssp1,13,ita,2.6529687051386843
ssp1,13,jpn,6.3996149375532925
ssp1,13,meme,3.440160094457606
ssp1,13,mex,4.193976433107847
ssp1,13,mys,1.2707613297257738
ssp1,13,nde,23.132085991746095
ssp1,13,nld,1.2924601146873762
ssp1,13,noan,1.105189594644152
ssp1,13,noap,0.9076224732647938
ssp1,13,nor,0.6638419118339444
ssp1,13,oeu,0.3793059763390685
ssp1,13,osea,4.022123355883735
ssp1,13,pol,0.8075553449432533
ssp1,13,prt,0.290084312028809
ssp1,13,rcam,2.3637681263568036
ssp1,13,rcz,0.4233471560954766
ssp1,13,rfa,5.215573638996861
ssp1,13,ris,1.5044454899124353
ssp1,13,rjan57,1.0498439743507813
ssp1,13,rom,0.336657340649341
ssp1,13,rsaf,23.89701917323126
ssp1,13,rsam,5.840106039412426
ssp1,13,rsas,6.594848845212503
ssp1,13,rsl,0.16958182903709518
ssp1,13,rus,3.7777032698174557
ssp1,13,slo,0.08469546362700543
ssp1,13,sui,1.2148575579438803
ssp1,13,swe,1.0182589038196974
ssp1,13,tha,1.5526198597056944
ssp1,13,tur,2.3267549363153823
ssp1,13,ukr,0.4284965904437943
ssp1,13,usa,34.798609141714145
ssp1,13,vnm,1.3659616483258832
ssp1,13,zaf,1.6328847551209262
ssp1,14,arg,2.463709365460333
ssp1,14,aus,3.7077955896336485
ssp1,14,aut,0.6967221469429823
ssp1,14,bel,0.8862924197749019
ssp1,14,bgr,0.10062235058908152
ssp1,14,blt,0.16825250705306186
ssp1,14,bra,7.886096208271177
ssp1,14,can,3.3148105587323458
ssp1,14,chl,0.8692197877021165
ssp1,14,chn,46.57962107642615
ssp1,14,cor,2.96819009359689
ssp1,14,cro,0.07705700193611947
ssp1,14,dnk,0.5247443917956546
ssp1,14,egy,2.0869211542114363
ssp1,14,esp,2.0776146652981735
ssp1,14,fin,0.40464571305794494
ssp1,14,fra,5.059126598018308
ssp1,14,gbr,5.354487670188994
ssp1,14,golf57,6.537214832401311
ssp1,14,grc,0.45834738451314544
ssp1,14,hun,0.2382094976940073
ssp1,14,idn,7.028807134348127
ssp1,14,irl,0.4418145422796724
ssp1,14,ita,2.7407064848112905
ssp1,14,jpn,6.527447547194818
ssp1,14,meme,3.762812080877098
ssp1,14,mex,4.434827889054455
ssp1,14,mys,1.3612810131862116
ssp1,14,nde,25.350587707419482
ssp1,14,nld,1.3470097164988255
ssp1,14,noan,1.1893280949336622
ssp1,14,noap,1.0070256182369308
ssp1,14,nor,0.7015973105585751
ssp1,14,oeu,0.38354928999868493
ssp1,14,osea,4.337003525009597
ssp1,14,pol,0.8012021132400634
ssp1,14,prt,0.29579543593457364
ssp1,14,rcam,2.520955550736096
ssp1,14,rcz,0.43473904378852024
ssp1,14,rfa,5.4551610902048235
ssp1,14,ris,1.5784389897157254
ssp1,14,rjan57,1.1411546509478174
ssp1,14,rom,0.32873629116488373
ssp1,14,rsaf,27.945028018978704
ssp1,14,rsam,6.246540942566841
ssp1,14,rsas,7.3590541970843795
ssp1,14,rsl,0.1721783153942737
ssp1,14,rus,3.84780977159241
ssp1,14,slo,0.08753355772531948
ssp1,14,sui,1.2809781211555658
ssp1,14,swe,1.075768215386831
ssp1,14,tha,1.6299573847495457
ssp1,14,tur,2.3965659122432688
ssp1,14,ukr,0.44658188727897064
ssp1,14,usa,36.27912194781832
ssp1,14,vnm,1.4336728991238057
ssp1,14,zaf,1.7381879783427117
ssp1,15,arg,2.5906521619189196
ssp1,15,aus,3.9697932993814082
ssp1,15,aut,0.7298186180091696
ssp1,15,bel,0.9248970006344834
ssp1,15,bgr,0.09811354093039168
ssp1,15,blt,0.17027096649701493
ssp1,15,bra,8.326333514679906
ssp1,15,can,3.5610602671673353
ssp1,15,chl,0.8992568932810672
ssp1,15,chn,46.57716521371697
ssp1,15,cor,2.995467820132865
ssp1,15,cro,0.07704234039513337
ssp1,15,dnk,0.5471335916886887
ssp1,15,egy,2.2579808522670133
ssp1,15,esp,2.1854679346016566
ssp1,15,fin,0.41956781528068327
ssp1,15,fra,5.3192105499217135
ssp1,15,gbr,5.632851845611284
ssp1,15,golf57,7.026621838960352
ssp1,15,grc,0.4790867873088282
ssp1,15,hun,0.24303914709948687
ssp1,15,idn,7.5392850441995165
ssp1,15,irl,0.4362283467666186
ssp1,15,ita,2.840886532590694
ssp1,15,jpn,6.665865547698183
ssp1,15,meme,4.0750142151470685
ssp1,15,mex,4.655293803845309
ssp1,15,mys,1.4486925305644363
ssp1,15,nde,27.49200398536239
ssp1,15,nld,1.4060111252042606
ssp1,15,noan,1.266321383069052
ssp1,15,noap,1.1087485550229876
ssp1,15,nor,0.7410500873130436
ssp1,15,oeu,0.3875943290489298
ssp1,15,osea,4.6410347752291745
ssp1,15,pol,0.7931054389951375
ssp1,15,prt,0.3024120189089615
ssp1,15,rcam,2.6651907539853323
ssp1,15,rcz,0.44560961152189493
ssp1,15,rfa,5.703219355678233
ssp1,15,ris,1.6467831296517572
ssp1,15,rjan57,1.2272718477886109
ssp1,15,rom,0.31976362627866856
ssp1,15,rsaf,32.00894197148871
ssp1,15,rsam,6.622273825404976
ssp1,15,rsas,8.094910282317963
ssp1,15,rsl,0.1745942730532547
ssp1,15,rus,3.9304416126126167
ssp1,15,slo,0.09049646584636423
ssp1,15,sui,1.3285430543329457
ssp1,15,swe,1.1351655680500092
ssp1,15,tha,1.7013276475325825
ssp1,15,tur,2.4577552919458556
ssp1,15,ukr,0.4639759968112967
ssp1,15,usa,37.7939291494565
ssp1,15,vnm,1.4932085803189419
ssp1,15,zaf,1.8335114286710357
ssp1,16,arg,2.714063657503366
ssp1,16,aus,4.236468688009134
ssp1,16,aut,0.7629105312329936
ssp1,16,bel,0.9647922286057589
ssp1,16,bgr,0.0959878579649863
ssp1,16,blt,0.17285370940837647
ssp1,16,bra,8.752973452283547
ssp1,16,can,3.8175130072799863
ssp1,16,chl,0.928108170339288
ssp1,16,chn,46.441628478383606
ssp1,16,cor,3.014219689221267
ssp1,16,cro,0.07725172056241926
ssp1,16,dnk,0.5693642550137991
ssp1,16,egy,2.424121647523749
ssp1,16,esp,2.311794425997916
ssp1,16,fin,0.43475373484492
ssp1,16,fra,5.587032831202933
ssp1,16,gbr,5.920097054929602
ssp1,16,golf57,7.555270465125008
ssp1,16,grc,0.5011879933895236
ssp1,16,hun,0.2483368387614036
ssp1,16,idn,8.018901775739812
ssp1,16,irl,0.433050561130213
ssp1,16,ita,2.9520152121962866
ssp1,16,jpn,6.818915076001035
ssp1,16,meme,4.3787754635239775
ssp1,16,mex,4.854675776352564
ssp1,16,mys,1.535650079211643
ssp1,16,nde,29.529984133756205
ssp1,16,nld,1.4660928521739858
ssp1,16,noan,1.3367437155616582
ssp1,16,noap,1.2145866553719686
ssp1,16,nor,0.7806018797789891
ssp1,16,oeu,0.39229848750735963
ssp1,16,osea,4.932105888686555
ssp1,16,pol,0.7851617022464659
ssp1,16,prt,0.3105762358068992
ssp1,16,rcam,2.7930800458190936
ssp1,16,rcz,0.45674880286296776
ssp1,16,rfa,5.95517570401532
ssp1,16,ris,1.7138258787772036
ssp1,16,rjan57,1.3054583426480364
ssp1,16,rom,0.3110824726422746
ssp1,16,rsaf,35.95031845644736
ssp1,16,rsam,6.969521487650544
ssp1,16,rsas,8.792827945159896
ssp1,16,rsl,0.17701598382459582
ssp1,16,rus,4.03116606748545
ssp1,16,slo,0.09376589447111117
ssp1,16,sui,1.3648718024281885
ssp1,16,swe,1.1956179293347204
ssp1,16,tha,1.7660020595162098
ssp1,16,tur,2.5103462363616154
ssp1,16,ukr,0.48161194318245065
ssp1,16,usa,39.32035321491375
ssp1,16,vnm,1.5508158478990353
ssp1,16,zaf,1.9199286764144217
ssp1,17,arg,2.832450859081319
ssp1,17,aus,4.507631600674424
ssp1,17,aut,0.7962281958776508
ssp1,17,bel,1.0055387365723576
ssp1,17,bgr,0.09429117708032514
ssp1,17,blt,0.1759609878772555
ssp1,17,bra,9.175416694134569
ssp1,17,can,4.076723335610121
ssp1,17,chl,0.9571973493630179
ssp1,17,chn,46.3487747597259
ssp1,17,cor,3.0282640212013274
ssp1,17,cro,0.07774095324973301
ssp1,17,dnk,0.5916208751226073
ssp1,17,egy,2.583089706211613
ssp1,17,esp,2.4459611350511308
ssp1,17,fin,0.45056122632866774
ssp1,17,fra,5.859748298262047
ssp1,17,gbr,6.218753590375779
ssp1,17,golf57,8.132998289900785
ssp1,17,grc,0.5246640093769322
ssp1,17,hun,0.2538320042321183
ssp1,17,idn,8.465955089182026
ssp1,17,irl,0.43249247488876474
ssp1,17,ita,3.0672010698774033
ssp1,17,jpn,6.976493555025639
ssp1,17,meme,4.672394200809113
ssp1,17,mex,5.031884607223277
ssp1,17,mys,1.62353814570233
ssp1,17,nde,31.44611664856798
ssp1,17,nld,1.5248487596895133
ssp1,17,noan,1.4015386405351589
ssp1,17,noap,1.3251509240605521
ssp1,17,nor,0.8157673240601769
ssp1,17,oeu,0.3974596075724972
ssp1,17,osea,5.207093769803467
ssp1,17,pol,0.7793501559910351
ssp1,17,prt,0.31981405078103925
ssp1,17,rcam,2.9048916641407163
ssp1,17,rcz,0.46901644803749676
ssp1,17,rfa,6.209720340627527
ssp1,17,ris,1.7805427728558494
ssp1,17,rjan57,1.371786643892015
ssp1,17,rom,0.30234107776417657
ssp1,17,rsaf,39.66467922694839
ssp1,17,rsam,7.291609445206056
ssp1,17,rsas,9.446267955626451
ssp1,17,rsl,0.17960531894030202
ssp1,17,rus,4.146108039366862
ssp1,17,slo,0.09747752507260937
ssp1,17,sui,1.3987668346118178
ssp1,17,swe,1.2514092873896154
ssp1,17,tha,1.824535168249306
ssp1,17,tur,2.554641010825182
ssp1,17,ukr,0.49961450032826904
ssp1,17,usa,40.89533394414855
ssp1,17,vnm,1.6060164139450865
ssp1,17,zaf,1.9990562499973397
ssp1,18,arg,2.9416692368974227
ssp1,18,aus,4.756187468660457
ssp1,18,aut,0.8289509876656395
ssp1,18,bel,1.0430708002665456
ssp1,18,bgr,0.09274406798633912
ssp1,18,blt,0.17920064456791976
ssp1,18,bra,9.587886359555354
ssp1,18,can,4.319455232762158
ssp1,18,chl,0.9855797075289119
ssp1,18,chn,46.42932563676338
ssp1,18,cor,3.0375417149796387
ssp1,18,cro,0.07852235757347965
ssp1,18,dnk,0.6137842011617946
ssp1,18,egy,2.7326312233788657
ssp1,18,esp,2.5657296180068823
ssp1,18,fin,0.4667982207859256
ssp1,18,fra,6.1313297339945745
ssp1,18,gbr,6.531922626210524
ssp1,18,golf57,8.757626909326286
ssp1,18,grc,0.548762113198854
ssp1,18,hun,0.2593287629149082
ssp1,18,idn,8.871089346190914
ssp1,18,irl,0.43200355908109567
ssp1,18,ita,3.179863270834616
ssp1,18,jpn,7.131452572487895
ssp1,18,meme,4.95093367086565
ssp1,18,mex,5.188290658922407
ssp1,18,mys,1.7114121861220528
ssp1,18,nde,33.186439253883115
ssp1,18,nld,1.57063411638779
ssp1,18,noan,1.4612187797271967
ssp1,18,noap,1.439235635251748
ssp1,18,nor,0.8484318802045745
ssp1,18,oeu,0.402399398593536
ssp1,18,osea,5.457941119635102
ssp1,18,pol,0.7768340272546276
ssp1,18,prt,0.3289776240614185
ssp1,18,rcam,2.997791093229878
ssp1,18,rcz,0.48286061974756894
ssp1,18,rfa,6.472415582255993
ssp1,18,ris,1.841930278689699
ssp1,18,rjan57,1.4236405087603423
ssp1,18,rom,0.2929122069014107
ssp1,18,rsaf,43.053217629959974
ssp1,18,rsam,7.582630447160362
ssp1,18,rsas,10.031429510849918
ssp1,18,rsl,0.1826362975361277
ssp1,18,rus,4.269332232060675
ssp1,18,slo,0.10161407611038134
ssp1,18,sui,1.4343030850934184
ssp1,18,swe,1.3000608329336325
ssp1,18,tha,1.8762769862325601
ssp1,18,tur,2.5938022719681157
ssp1,18,ukr,0.5180456562145026
ssp1,18,usa,42.52404452414261
ssp1,18,vnm,1.6593775567893336
ssp1,18,zaf,2.0700942385901744
ssp1,19,arg,3.06928030663064
ssp1,19,aus,5.052459101120461
ssp1,19,aut,0.8640114428316215
ssp1,19,bel,1.0853779420414231
ssp1,19,bgr,0.09102186994031766
ssp1,19,blt,0.18215002023669102
ssp1,19,bra,10.042553958228034
ssp1,19,can,4.606472966558501
ssp1,19,chl,1.0153514902572518
ssp1,19,chn,46.32774992516208
ssp1,19,cor,3.053758468306373
ssp1,19,cro,0.07886315367487305
ssp1,19,dnk,0.6370318797310686
ssp1,19,egy,2.9133353152382515
ssp1,19,esp,2.706984357601525
ssp1,19,fin,0.48290116853585036
ssp1,19,fra,6.420177980584894
ssp1,19,gbr,6.846806932464116
ssp1,19,golf57,9.416569472472814
ssp1,19,grc,0.5730227856381769
ssp1,19,hun,0.2647627141172529
ssp1,19,idn,9.375113508122231
ssp1,19,irl,0.4302441986395987
ssp1,19,ita,3.2980378225308
ssp1,19,jpn,7.288478085078061
ssp1,19,meme,5.285895675702128
ssp1,19,mex,5.384416251458362
ssp1,19,mys,1.806785530943011
ssp1,19,nde,35.38215008669027
ssp1,19,nld,1.6324457253585196
ssp1,19,noan,1.5337998381907694
ssp1,19,noap,1.5669437522318423
ssp1,19,nor,0.8880945228129266
ssp1,19,oeu,0.4083811310625974
ssp1,19,osea,5.771567442981375
ssp1,19,pol,0.7704961727787736
ssp1,19,prt,0.33787361079192224
ssp1,19,rcam,3.1263256307825875
ssp1,19,rcz,0.4947880790037723
ssp1,19,rfa,6.7397841529710645
ssp1,19,ris,1.9141576321194198
ssp1,19,rjan57,1.50160103944971
ssp1,19,rom,0.2852703256616653
ssp1,19,rsaf,47.804287426698465
ssp1,19,rsam,7.941813419858482
ssp1,19,rsas,10.81329404171456
ssp1,19,rsl,0.18513380280551525
ssp1,19,rus,4.379165049061392
ssp1,19,slo,0.10527084073215631
ssp1,19,sui,1.469908167361913
ssp1,19,swe,1.3617527239315486
ssp1,19,tha,1.9399131494123338
ssp1,19,tur,2.6420495065853906
ssp1,19,ukr,0.5366225202286294
ssp1,19,usa,44.148907284971955
ssp1,19,vnm,1.7181128234411096
ssp1,19,zaf,2.157111082921354
ssp1,2,arg,0.4489677101154651
ssp1,2,aus,1.1311610251690292
ssp1,2,aut,0.32859961577927554
ssp1,2,bel,0.4009230470300506
ssp1,2,bgr,0.04930745470930681
ssp1,2,blt,0.09114730300732582
ssp1,2,bra,1.6585683666426319
ssp1,2,can,1.3282832059295628
ssp1,2,chl,0.22100211072025872
ssp1,2,chn,11.55371873658201
ssp1,2,cor,1.3769299688141088
ssp1,2,cro,0.044440026960842524
ssp1,2,dnk,0.2734638556156007
ssp1,2,egy,0.2202878072533612
ssp1,2,esp,0.9829663331192254
ssp1,2,fin,0.2072299594006294
ssp1,2,fra,2.0100561152031826
ssp1,2,gbr,2.0139989421417672
ssp1,2,golf57,1.7892059282716972
ssp1,2,grc,0.1525082512738661
ssp1,2,hun,0.12251346631438947
ssp1,2,idn,0.8916758815252065
ssp1,2,irl,0.3299887800080182
ssp1,2,ita,1.4651630218717757
ssp1,2,jpn,3.8347451225480333
ssp1,2,meme,0.4409651675787325
ssp1,2,mex,0.8827135396126639
ssp1,2,mys,0.26783770357841735
ssp1,2,nde,2.2197852073636413
ssp1,2,nld,0.6771974628361164
ssp1,2,noan,0.12725857506067187
ssp1,2,noap,0.17365986298347635
ssp1,2,nor,0.32704351850349445
ssp1,2,oeu,0.20450543591083295
ssp1,2,osea,0.9867793210310256
ssp1,2,pol,0.4616924859715602
ssp1,2,prt,0.17355876179642454
ssp1,2,rcam,0.5063875273131524
ssp1,2,rcz,0.17832530398009994
ssp1,2,rfa,2.9366901138987305
ssp1,2,ris,0.3594913960262392
ssp1,2,rjan57,0.22924086632699409
ssp1,2,rom,0.18093889502561994
ssp1,2,rsaf,1.133463003590378
ssp1,2,rsam,1.0998714932353912
ssp1,2,rsas,0.703761172951058
ssp1,2,rsl,0.07959082362658243
ssp1,2,rus,1.306653697353876
ssp1,2,slo,0.04067252269045387
ssp1,2,sui,0.5807188261397167
ssp1,2,swe,0.4466546763037914
ssp1,2,tha,0.3699104393396555
ssp1,2,tur,0.7376291990084574
ssp1,2,ukr,0.09351599045943633
ssp1,2,usa,16.18859781889992
ssp1,2,vnm,0.27101181929798895
ssp1,2,zaf,0.2952678539086378
ssp1,20,arg,3.1955217951539794
ssp1,20,aus,5.350530723721005
ssp1,20,aut,0.8986424353579032
ssp1,20,bel,1.1270947194217849
ssp1,20,bgr,0.08943094109442025
ssp1,20,blt,0.1850417574038833
ssp1,20,bra,10.495223640502918
ssp1,20,can,4.896406034836582
ssp1,20,chl,1.0444854174281455
ssp1,20,chn,46.2380627103503
ssp1,20,cor,3.0696444668086165
ssp1,20,cro,0.07919059561586222
ssp1,20,dnk,0.6598953508024131
ssp1,20,egy,3.0959481728980895
ssp1,20,esp,2.848251638322673
ssp1,20,fin,0.49869818813604117
ssp1,20,fra,6.706766429860394
ssp1,20,gbr,7.159640557120416
ssp1,20,golf57,10.100183978901633
ssp1,20,grc,0.5970486649181738
ssp1,20,hun,0.2700409316933442
ssp1,20,idn,9.880847785328688
ssp1,20,irl,0.42858589537750186
ssp1,20,ita,3.414304291333462
ssp1,20,jpn,7.441452679837467
ssp1,20,meme,5.625702599550353
ssp1,20,mex,5.577873328866006
ssp1,20,mys,1.9022289035932363
ssp1,20,nde,37.60458535127347
ssp1,20,nld,1.6933415571286572
ssp1,20,noan,1.6062787692544176
ssp1,20,noap,1.6988785807893718
ssp1,20,nor,0.92743100193966
ssp1,20,oeu,0.41452771481489736
ssp1,20,osea,6.088843867426741
ssp1,20,pol,0.764625302149491
ssp1,20,prt,0.3465581437384638
ssp1,20,rcam,3.255074238487592
ssp1,20,rcz,0.5063998667163356
ssp1,20,rfa,7.003681546901235
ssp1,20,ris,1.986365826241569
ssp1,20,rjan57,1.5798266280213356
ssp1,20,rom,0.278261110136897
ssp1,20,rsaf,52.856355276899095
ssp1,20,rsam,8.300198970935849
ssp1,20,rsas,11.619917637614183
ssp1,20,rsl,0.18755644956101475
ssp1,20,rus,4.485937257739902
ssp1,20,slo,0.10886231614766001
ssp1,20,sui,1.5045320972418852
ssp1,20,swe,1.422967476297411
ssp1,20,tha,2.0024627425880897
